Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,431.0,23.0,0.28,44.0,0.0,0.0,12.0,0.15,0
2011,1179.0,89.0,0.89,138.0,-352.0,-0.0,88.0,0.88,286
2012,1270.0,85.0,1.31,145.0,-376.0,-0.0,39.0,0.61,-4
2013,1367.0,53.0,1.41,125.0,-248.0,-0.0,71.0,1.92,-37
2014,1392.0,8.0,2.0,65.0,-256.0,-0.0,89.0,22.25,-84
2015,1298.0,47.0,1.45,120.0,-277.0,-0.0,99.0,3.09,486
2016,1142.0,75.0,1.46,127.0,-365.0,-0.0,109.0,2.14,59
2017,1037.0,18.0,1.49,66.0,-328.0,-0.0,80.0,6.67,-76
2018,1057.0,-18.0,1.38,56.0,-274.0,-0.0,-115.0,8.85,-199
2019,996.0,24.0,0.76,45.0,-195.0,-0.0,1.0,0.03,233
2020,976.0,8.0,0.25,27.0,-209.0,-0.0,71.0,2.45,-66
