Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6317.0,121.0,1.48,333.0,713.0,2.14,-127.0,-1.55,0
2011,6601.0,68.0,0.83,316.0,602.0,1.91,152.0,1.83,-43
2012,6092.0,179.0,2.17,235.0,487.0,2.07,142.0,1.71,163
2013,5915.0,78.0,0.92,239.0,182.0,0.76,276.0,3.25,-56
2014,6213.0,195.0,2.26,298.0,77.0,0.26,244.0,2.84,149
2015,6373.0,375.0,4.41,302.0,124.0,0.41,88.0,1.04,92
2016,6479.0,186.0,2.38,339.0,64.0,0.19,275.0,3.53,-50
2017,6867.0,136.0,1.74,350.0,73.0,0.21,142.0,1.82,-26
2018,7108.0,-96.0,-1.39,241.0,188.0,0.78,42.0,0.61,-170
2019,8232.0,138.0,1.97,391.0,-70.0,-0.0,256.0,3.71,243
2020,7348.0,103.0,1.44,315.0,-103.0,-0.0,412.0,5.72,-25
