Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,4175.0,-124.0,-0.66,186.0,1333.0,7.17,579.0,3.13,0
2010,3907.0,238.0,1.27,746.0,1303.0,1.75,180.0,0.96,291
2011,4048.0,211.0,1.12,754.0,1262.0,1.67,169.0,0.9,-11
2012,4073.0,0.0,0.01,384.0,1723.0,4.49,-249.0,-1.32,-100
2013,3918.0,277.0,1.47,527.0,1820.0,3.45,263.0,1.4,2769900
2014,4113.0,293.0,1.53,537.0,2012.0,3.75,186.0,0.97,5
2015,4013.0,-657.0,-3.38,548.0,1712.0,3.12,180.0,0.93,-324
2016,4127.0,-69.0,-0.35,628.0,1743.0,2.78,118.0,0.61,89
2017,4441.0,280.0,1.44,639.0,1680.0,2.63,232.0,1.19,505
2018,4529.0,270.0,1.35,620.0,2054.0,3.31,-43.0,-0.22,-3
2019,5335.0,333.0,1.66,750.0,2176.0,2.9,-3.0,-0.02,23
