Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,367.0,201.0,2.8,90.0,-196.0,-0.0,67.0,0.93,0
2012,425.0,86.0,1.27,87.0,-180.0,-0.0,46.0,0.68,-57
2013,808.0,134.0,1.97,212.0,-171.0,-0.0,131.0,1.93,55
2014,712.0,106.0,1.63,168.0,-294.0,-0.0,213.0,3.28,-20
2015,916.0,54.0,0.83,130.0,-20.0,-0.0,131.0,2.02,-49
2016,1166.0,122.0,1.88,235.0,-68.0,-0.0,109.0,1.68,125
2017,1537.0,261.0,3.95,379.0,-390.0,-0.0,328.0,4.97,113
2018,1530.0,160.0,2.46,340.0,-261.0,-0.0,265.0,4.08,-38
2019,1184.0,89.0,1.45,164.0,-286.0,-0.0,184.0,3.02,-44
2020,1240.0,154.0,2.54,240.0,-355.0,-0.0,243.0,4.05,73
