Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,734.0,19.0,0.5,25.0,0.0,0.0,-24.0,-0.63,0
2011,2579.0,54.0,1.45,153.0,651.0,4.25,-215.0,-5.81,184
2012,3089.0,60.0,1.58,186.0,746.0,4.01,52.0,1.37,11
2013,3383.0,47.0,1.2,184.0,869.0,4.72,-16.0,-0.41,-21
2014,4726.0,78.0,2.01,267.0,1244.0,4.66,-170.0,-4.36,65
2015,4978.0,63.0,1.59,264.0,1452.0,5.5,-137.0,-3.43,-19
2016,4213.0,38.0,0.98,237.0,1182.0,4.99,336.0,8.62,-39
2017,4712.0,169.0,4.33,304.0,1282.0,4.22,-52.0,-1.33,344
2018,16062.0,137.0,3.49,386.0,1512.0,3.92,-15.0,-0.38,-18
2019,2772.0,219.0,6.06,446.0,1442.0,3.23,131.0,3.64,59
