Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,332.0,2.0,0.02,12.0,-90.0,-0.0,11.0,0.12,0
2012,320.0,14.0,0.21,21.0,-77.0,-0.0,8.0,0.13,596
2013,298.0,9.0,0.16,15.0,-138.0,-0.0,63.0,1.13,-35
2014,517.0,-57.0,0.15,-12.0,15.0,0.0,-46.0,0.13,-732
2015,551.0,-70.0,0.14,-14.0,-10.0,-0.0,31.0,-0.07,-22
2016,518.0,-34.0,0.14,13.0,-40.0,-0.0,23.0,-0.11,51
2017,605.0,0.0,0.15,30.0,-38.0,-0.0,48.0,0.0,100
2018,982.0,-45.0,0.22,13.0,76.0,5.85,-19.0,0.09,-450100
2019,993.0,-25.0,-25.0,37.0,9.0,0.24,82.0,82.0,44
2020,1291.0,-83.0,-23.5,-4.0,224.0,0.0,43.0,0.36,-232
