Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,398.0,-61.0,-1.32,-33.0,0.0,0.0,-8.0,-0.17,0
2010,925.0,-62.0,-1.33,-47.0,300.0,0.0,-216.0,-4.7,-1
2011,841.0,-95.0,-2.05,-107.0,735.0,0.0,-110.0,-2.39,-53
2012,1200.0,61.0,1.28,37.0,110.0,2.97,-111.0,-2.36,164
2013,1680.0,312.0,6.35,100.0,371.0,3.71,-271.0,-5.53,411
2014,1692.0,61.0,1.22,93.0,606.0,6.52,-168.0,-3.43,-80
2015,1907.0,63.0,1.17,92.0,661.0,7.18,-4.0,-0.08,3
2016,2325.0,101.0,1.86,156.0,593.0,3.8,112.0,2.07,60
2017,2577.0,140.0,2.47,233.0,0.0,0.0,66.0,1.18,38
2018,3065.0,208.0,3.69,283.0,575.0,2.03,-33.0,-0.59,48
2019,3815.0,238.0,3.46,309.0,657.0,2.13,-8.0,-0.11,14
