Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,832.0,30.0,0.42,70.0,0.0,0.0,18.0,0.25,0
2010,1814.0,78.0,1.08,286.0,-13.0,-0.0,110.0,1.53,159
2011,2000.0,101.0,1.39,331.0,-12.0,-0.0,33.0,0.45,29
2012,2034.0,101.0,1.38,337.0,75.0,0.22,29.0,0.4,0
2013,2026.0,85.0,1.16,311.0,17.0,0.05,81.0,1.11,-15
2014,2138.0,96.0,1.33,334.0,53.0,0.16,-6.0,-0.08,12
2015,2091.0,122.0,1.69,391.0,44.0,0.11,19.0,0.26,27
2016,2006.0,77.0,1.07,333.0,164.0,0.49,-116.0,-1.61,-36
2017,2115.0,202.0,2.81,360.0,62.0,0.17,82.0,1.14,162
2018,2456.0,166.0,2.29,452.0,92.0,0.2,69.0,0.96,-17
2019,2462.0,166.0,2.35,472.0,274.0,0.58,142.0,2.03,0
