Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1287.0,95.0,1.0,185.0,100.0,0.54,185.0,1.95,0
2011,1466.0,136.0,1.41,244.0,58.0,0.24,215.0,2.24,43
2012,1614.0,164.0,1.76,275.0,-94.0,-0.0,235.0,2.53,20
2013,1782.0,181.0,1.95,310.0,-219.0,-0.0,279.0,3.0,10
2014,2018.0,182.0,2.05,327.0,40.0,0.12,309.0,3.47,0
2015,2161.0,174.0,2.09,340.0,446.0,1.31,299.0,3.6,-4
2016,2443.0,191.0,2.33,376.0,220.0,0.59,317.0,3.87,9
2017,3310.0,3.0,0.03,252.0,2740.0,10.87,146.0,1.66,-98
2018,3973.0,122.0,1.32,573.0,2125.0,3.71,345.0,3.75,3953
2019,4243.0,231.0,2.55,592.0,1902.0,3.21,415.0,4.61,89
