Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,44950.0,2838.0,3.97,5771.0,0.0,0.0,163.0,0.23,0
2009,8614.0,1050.0,2.05,4551.0,0.0,0.0,1919.0,3.77,-63
2010,11763.0,1415.0,3.61,6280.0,3945.0,0.63,1485.0,3.8,34
2011,14717.0,954.0,4.14,6631.0,4322.0,0.65,946.0,4.11,-32
2012,12486.0,1582.0,2.21,5334.0,6212.0,1.16,-344.0,-0.49,65
2013,11783.0,1753.0,2.46,5171.0,6333.0,1.22,827.0,1.17,10
2014,11258.0,3046.0,4.45,4460.0,3965.0,0.89,327.0,0.48,73
2015,4953.0,-2204.0,4.44,568.0,6056.0,10.66,-1948.0,3.94,-172
2016,3398.0,-2140.0,4.45,1324.0,4779.0,3.61,-303.0,0.63,2
2017,4707.0,-5723.0,4.44,2239.0,4931.0,2.2,-11.0,0.01,-167
2018,6263.0,1096.0,1.26,4094.0,4037.0,0.99,455.0,0.54,119
2019,5140.0,480.0,0.58,3036.0,4643.0,1.53,199.0,0.25,-56
