Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,105.0,6.0,0.17,7.0,-13.0,-0.0,-1.0,-0.03,0
2012,147.0,6.0,0.18,7.0,-2.0,-0.0,2.0,0.06,0
2013,166.0,6.0,0.18,8.0,-10.0,-0.0,6.0,0.17,0
2014,168.0,7.0,0.21,11.0,-7.0,-0.0,8.0,0.23,16
2015,205.0,12.0,0.35,21.0,-14.0,-0.0,9.0,0.26,71
2016,240.0,14.0,0.38,24.0,-6.0,-0.0,10.0,0.28,16
2017,266.0,18.0,0.54,30.0,-9.0,-0.0,25.0,0.76,28
2018,292.0,24.0,0.72,33.0,-10.0,-0.0,12.0,0.36,33
2019,291.0,26.0,0.78,34.0,-19.0,-0.0,29.0,0.88,8
2020,267.0,23.0,0.68,30.0,-20.0,-0.0,23.0,0.66,-11
