Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,17.0,-5.0,-0.23,-9.0,0.0,0.0,5.0,0.23,0
2011,57.0,0.0,0.0,4.0,52.0,13.0,-6.0,-6.0,100
2012,81.0,3.0,3.0,6.0,46.0,7.67,11.0,11.0,29900
2013,72.0,2.0,0.66,4.0,44.0,11.0,-5.0,-1.67,-33
2014,74.0,-5.0,-0.61,-6.0,5.0,0.0,-26.0,-3.25,-348
2015,110.0,12.0,0.74,21.0,-28.0,-0.0,27.0,1.69,340
2016,-3.0,31.0,1.18,51.0,-72.0,-0.0,75.0,2.88,158
2017,-10.0,12.0,0.48,31.0,879.0,28.35,-80.0,-3.2,-61
2018,-33.0,15.0,0.57,34.0,1296.0,38.12,-110.0,-4.23,24
2019,602.0,80.0,2.93,135.0,1515.0,11.22,-35.0,-1.3,432
