Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3336.0,-64.0,-0.71,184.0,195.0,1.06,160.0,1.82,0
2011,3668.0,90.0,0.98,311.0,278.0,0.89,34.0,0.37,244
2012,3415.0,50.0,1.35,311.0,195.0,0.63,82.0,2.22,-43
2013,3598.0,767.0,8.22,354.0,91.0,0.26,66.0,0.71,1405
2014,3837.0,245.0,9.07,415.0,-184.0,-0.0,131.0,4.85,-67
2015,3778.0,240.0,8.88,413.0,-220.0,-0.0,221.0,8.19,-2
2016,4488.0,274.0,2.83,513.0,-19.0,-0.0,244.0,2.54,14
2017,4835.0,146.0,2.65,409.0,-13.0,-0.0,206.0,3.75,-46
2018,5157.0,264.0,3.01,510.0,925.0,1.81,151.0,1.74,80
2019,4106.0,-131.0,-1.55,314.0,788.0,2.51,209.0,2.46,-149
2020,3796.0,-26.0,-0.27,444.0,991.0,2.23,242.0,3.03,80
