Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,259.0,6.0,1.99,13.0,-17.0,-0.0,1.0,0.33,0
2012,277.0,10.0,3.33,22.0,-17.0,-0.0,4.0,1.33,66
2013,296.0,9.0,3.0,23.0,-18.0,-0.0,3.0,1.0,-10
2014,347.0,17.0,5.66,33.0,-17.0,-0.0,5.0,1.67,88
2015,409.0,22.0,7.33,40.0,-15.0,-0.0,6.0,2.0,29
2016,400.0,12.0,4.0,30.0,5.0,0.17,-15.0,-5.0,-45
2017,415.0,11.0,3.67,25.0,22.0,0.88,-14.0,-4.67,-8
2018,437.0,13.0,4.33,27.0,43.0,1.59,-15.0,-5.0,18
2019,485.0,-13.0,-13.0,-6.0,35.0,0.0,12.0,12.0,-199
2020,481.0,5.0,4.33,23.0,23.0,1.0,15.0,5.0,138
