Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,78.0,16.0,1.6,8.0,0.0,0.0,13.0,1.3,0
2011,158.0,33.0,3.01,65.0,139.0,2.14,67.0,6.09,106
2012,187.0,29.0,2.42,59.0,-6.0,-0.0,54.0,4.5,-12
2013,230.0,50.0,3.58,90.0,249.0,2.77,78.0,5.57,72
2014,233.0,50.0,3.58,94.0,303.0,3.22,68.0,4.86,0
2015,238.0,56.0,4.0,105.0,480.0,4.57,76.0,5.43,11
2016,247.0,58.0,4.14,105.0,822.0,7.83,76.0,5.43,3
2017,269.0,50.0,3.56,107.0,994.0,9.29,50.0,3.57,-13
2018,287.0,80.0,5.32,122.0,998.0,8.18,92.0,6.13,59
2019,284.0,81.0,5.77,120.0,522.0,4.35,96.0,6.86,1
