Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,321.0,2.0,0.04,172.0,167.0,0.97,142.0,3.16,0
2011,338.0,-28.0,-0.62,153.0,288.0,1.88,137.0,3.04,-1493
2012,420.0,37.0,0.81,205.0,237.0,1.16,254.0,5.52,232
2013,610.0,-67.0,-0.95,156.0,913.0,5.85,100.0,1.41,-281
2014,652.0,19.0,0.25,288.0,996.0,3.46,213.0,2.88,128
2015,701.0,23.0,0.32,359.0,983.0,2.74,325.0,4.58,20
2016,723.0,26.0,0.42,386.0,1180.0,3.06,299.0,4.75,12
2017,524.0,5.0,0.19,199.0,-109.0,-0.0,85.0,3.15,-80
2018,226.0,0.0,-0.01,14.0,-57.0,-0.0,-5.0,-0.19,-100
2019,253.0,9.0,1.61,22.0,-81.0,-0.0,30.0,7.5,89900
