Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,42.0,2.0,0.04,2.0,0.0,0.0,6.0,0.12,0
2011,105.0,8.0,0.27,16.0,-50.0,-0.0,32.0,1.14,298
2012,77.0,-45.0,-1.34,-4.0,13.0,0.0,25.0,0.74,-661
2013,119.0,-16.0,-0.41,31.0,3.0,0.1,35.0,0.88,64
2014,143.0,55.0,1.5,25.0,24.0,0.96,195.0,5.42,443
2015,201.0,15.0,0.35,25.0,7.0,0.28,55.0,1.31,-72
2016,120.0,-94.0,-2.18,-75.0,273.0,0.0,5.0,0.12,-726
2017,184.0,20.0,0.38,30.0,53.0,1.77,25.0,0.49,121
2018,260.0,88.0,1.55,116.0,54.0,0.47,-76.0,-1.36,339
2019,241.0,70.0,1.23,74.0,36.0,0.49,-441.0,-7.88,-20
