Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,202.0,5.0,0.23,12.0,0.0,0.0,6.0,0.29,0
2010,482.0,29.0,1.09,72.0,-23.0,-0.0,40.0,1.54,478
2011,535.0,44.0,1.6,96.0,-57.0,-0.0,57.0,2.11,51
2012,583.0,51.0,1.8,103.0,-111.0,-0.0,46.0,1.64,15
2013,651.0,52.0,1.77,107.0,-126.0,-0.0,58.0,2.0,1
2014,779.0,60.0,1.98,126.0,-40.0,-0.0,54.0,1.8,15
2015,957.0,53.0,1.8,117.0,49.0,0.42,47.0,1.62,-11
2016,1028.0,26.0,1.62,97.0,20.0,0.21,90.0,5.63,-50
2017,1168.0,85.0,2.92,148.0,38.0,0.26,68.0,2.34,226
2018,1319.0,90.0,3.19,162.0,23.0,0.14,117.0,4.18,5
2019,1408.0,86.0,3.05,159.0,9.0,0.06,135.0,4.82,-4
2020,1429.0,76.0,2.7,146.0,194.0,1.33,124.0,4.59,-11
