Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,104.0,-128.0,-2.56,-88.0,0.0,0.0,-27.0,-0.54,0
2011,168.0,-63.0,-1.26,-56.0,-296.0,-0.0,-34.0,-0.68,50
2012,176.0,-34.0,-0.68,-43.0,-164.0,-0.0,-30.0,-0.6,46
2013,229.0,-55.0,-1.02,-27.0,-149.0,-0.0,-12.0,-0.22,-61
2014,266.0,-18.0,-0.33,9.0,-162.0,-0.0,13.0,0.24,67
2015,279.0,-1.0,-0.02,20.0,-187.0,-0.0,29.0,0.51,94
2016,382.0,-6.0,-0.09,10.0,29.0,2.9,6.0,0.09,-506
2017,545.0,39.0,0.53,90.0,-34.0,-0.0,68.0,0.92,751
2018,527.0,103.0,1.36,78.0,-85.0,-0.0,50.0,0.67,164
2019,588.0,37.0,0.46,93.0,0.0,0.0,100.0,1.3,-64
