Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,162.0,7.0,0.07,21.0,0.0,0.0,2.0,0.02,0
2010,373.0,205.0,1.75,31.0,103.0,3.32,-29.0,-0.25,2824
2011,439.0,-52.0,1.77,5.0,154.0,30.8,-54.0,1.86,-125
2012,499.0,-113.0,1.74,-63.0,-100.0,-0.0,-26.0,0.41,-117
2013,545.0,-174.0,1.74,-110.0,-128.0,-0.0,-118.0,1.19,-53
2014,747.0,-133.0,0.11,-12.0,-299.0,-0.0,-183.0,0.17,23
2015,887.0,-170.0,0.53,-42.0,122.0,0.0,-441.0,1.4,-27
2016,1115.0,-629.0,0.52,-668.0,-61.0,-0.0,-374.0,0.32,-270
2017,1312.0,-115.0,0.52,116.0,-168.0,-0.0,-207.0,0.98,81
2018,1489.0,-75.0,0.52,6.0,-168.0,-0.0,-122.0,0.88,34
2019,5067.0,-23.0,-0.13,23.0,94.0,4.09,-93.0,-0.52,69
2020,5169.0,114.0,0.61,182.0,-6.0,-0.0,-66.0,-0.35,595
