Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1302.0,48.0,1.37,60.0,0.0,0.0,47.0,1.34,0
2010,2968.0,136.0,4.12,284.0,-525.0,-0.0,263.0,7.97,183
2011,2797.0,128.0,4.26,264.0,-311.0,-0.0,59.0,1.97,-5
2012,3206.0,149.0,5.51,255.0,-390.0,-0.0,111.0,4.11,16
2013,3544.0,124.0,4.6,246.0,-352.0,-0.0,118.0,4.37,-16
2014,3759.0,72.0,2.76,218.0,-201.0,-0.0,129.0,4.96,-41
2015,4595.0,28.0,1.17,183.0,-223.0,-0.0,88.0,3.67,-61
2016,4836.0,74.0,3.22,263.0,26.0,0.1,9.0,0.39,164
2017,5837.0,108.0,4.69,274.0,151.0,0.55,106.0,4.61,45
2018,7312.0,24.0,0.99,197.0,106.0,0.54,97.0,4.04,-77
2019,11918.0,55.0,2.28,227.0,23.0,0.1,57.0,2.38,129
