Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,235.0,1.0,0.03,8.0,0.0,0.0,5.0,0.15,0
2011,425.0,1.0,0.03,10.0,-25.0,-0.0,24.0,0.73,0
2012,468.0,-3.0,-0.09,6.0,-15.0,-0.0,-7.0,-0.21,-397
2013,468.0,-4.0,-0.12,2.0,-24.0,-0.0,9.0,0.27,-33
2014,504.0,1.0,0.03,8.0,-22.0,-0.0,3.0,0.09,125
2015,548.0,-15.0,-0.45,-4.0,-26.0,-0.0,8.0,0.24,-1585
2016,588.0,8.0,0.24,15.0,-30.0,-0.0,8.0,0.24,153
2017,706.0,15.0,0.44,24.0,-15.0,-0.0,17.0,0.5,87
2018,814.0,13.0,0.35,27.0,-1.0,-0.0,0.0,0.0,-13
2019,754.0,-13.0,-0.39,58.0,77.0,1.33,26.0,0.74,-199
