Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,81.0,4.0,0.14,11.0,0.0,0.0,1.0,0.04,0
2011,227.0,15.0,0.41,32.0,-120.0,-0.0,27.0,0.79,274
2012,271.0,25.0,0.67,65.0,-53.0,-0.0,24.0,0.67,66
2013,347.0,22.0,0.58,74.0,-71.0,-0.0,10.0,0.27,-12
2014,307.0,37.0,0.96,53.0,-48.0,-0.0,13.0,0.34,68
2015,370.0,2.0,2.0,36.0,11.0,0.31,32.0,32.0,-94
2016,425.0,-4.0,1.33,-23.0,76.0,0.0,55.0,-18.33,-299
2017,401.0,-118.0,0.73,-40.0,68.0,0.0,-33.0,0.2,-2857
2018,324.0,-225.0,0.71,-140.0,-18.0,-0.0,-55.0,0.18,-90
2019,307.0,-101.0,-2.51,-22.0,-39.0,-0.0,14.0,0.35,55
