Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,15748.0,-307.0,-2.64,-262.0,0.0,0.0,-152.0,-1.31,0
2010,36272.0,428.0,2.48,1224.0,944.0,0.77,922.0,5.36,239
2011,46907.0,-1509.0,2.46,-1796.0,1480.0,0.0,-586.0,0.96,-452
2012,39084.0,319.0,11.52,722.0,-12.0,-0.0,526.0,9.07,121
2013,4490.0,35.0,3.5,48.0,178.0,3.71,-62.0,-6.2,-89
2014,4872.0,37.0,3.7,55.0,230.0,4.18,-94.0,-9.4,5
2015,12429.0,192.0,4.79,405.0,1885.0,4.65,174.0,4.35,418
2016,15698.0,-909.0,2.56,663.0,4411.0,6.65,828.0,-2.33,-573
2017,18687.0,-76.0,4.24,548.0,4262.0,7.78,-187.0,10.39,91
2018,18381.0,-630.0,4.21,273.0,2929.0,10.73,630.0,-4.2,-729
2019,17565.0,313.0,3.76,726.0,3050.0,4.2,253.0,3.05,149
