Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,274.0,14.0,0.14,24.0,0.0,0.0,19.0,0.19,0
2011,536.0,111.0,1.12,76.0,186.0,2.45,52.0,0.53,692
2012,485.0,20.0,0.2,70.0,160.0,2.29,58.0,0.6,-81
2013,461.0,24.0,0.27,66.0,155.0,2.35,42.0,0.46,19
2014,470.0,31.0,0.35,78.0,139.0,1.78,53.0,0.6,29
2015,490.0,33.0,0.41,82.0,197.0,2.4,57.0,0.68,6
2016,505.0,18.0,0.24,69.0,219.0,3.17,54.0,0.7,-45
2017,527.0,38.0,0.54,94.0,258.0,2.74,61.0,0.87,110
2018,471.0,41.0,0.6,98.0,283.0,2.89,55.0,0.85,7
2019,539.0,116.0,1.88,186.0,234.0,1.26,155.0,2.54,182
