Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1625.0,127.0,0.6,271.0,0.0,0.0,-12.0,-0.06,0
2010,3084.0,389.0,1.9,627.0,2088.0,3.33,398.0,1.96,206
2011,3331.0,383.0,2.13,682.0,1717.0,2.52,581.0,3.26,-1
2012,3019.0,349.0,2.03,653.0,1576.0,2.41,501.0,2.93,-8
2013,3139.0,384.0,2.23,724.0,2318.0,3.2,459.0,2.7,10
2014,3389.0,413.0,2.38,731.0,1994.0,2.73,492.0,2.86,7
2015,3296.0,427.0,2.5,768.0,2161.0,2.81,594.0,3.49,3
2016,3577.0,106.0,0.61,303.0,3308.0,10.92,642.0,3.82,-75
2017,3814.0,729.0,4.29,1060.0,3958.0,3.73,765.0,4.53,587
2018,4295.0,458.0,2.73,1274.0,3395.0,2.66,917.0,5.49,-37
2019,4180.0,774.0,4.7,5199.0,3187.0,0.61,836.0,5.1,68
