Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,53.0,-50.0,-0.48,-11.0,0.0,0.0,-8.0,-0.08,0
2010,320.0,151.0,1.32,253.0,-390.0,-0.0,207.0,1.8,402
2011,311.0,-41.0,-0.37,44.0,-156.0,-0.0,35.0,0.32,-127
2012,232.0,-133.0,-1.22,-31.0,-55.0,-0.0,-38.0,-0.35,-224
2013,269.0,-31.0,-0.27,84.0,-113.0,-0.0,46.0,0.41,76
2014,295.0,24.0,0.2,128.0,-184.0,-0.0,73.0,0.62,177
2015,293.0,209.0,1.79,114.0,-167.0,-0.0,73.0,0.62,770
2016,334.0,5.0,0.05,89.0,-45.0,-0.0,88.0,0.78,-97
2017,391.0,-24.0,-0.22,115.0,-115.0,-0.0,110.0,1.0,-579
2018,229.0,-156.0,-1.42,-50.0,-135.0,-0.0,77.0,0.71,-550
2019,222.0,-88.0,-0.78,-55.0,-259.0,-0.0,120.0,1.09,43
