Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1196.0,1.0,1.0,80.0,-111.0,-0.0,72.0,72.0,0
2011,1673.0,69.0,2.29,170.0,-15.0,-0.0,-12.0,-0.4,6731
2012,2027.0,120.0,2.83,294.0,195.0,0.66,-10.0,-0.24,73
2013,2269.0,144.0,2.55,340.0,347.0,1.02,-119.0,-2.13,19
2014,2171.0,131.0,1.96,323.0,484.0,1.5,-110.0,-1.67,-9
2015,2224.0,58.0,1.45,238.0,533.0,2.24,113.0,2.83,-55
2016,1811.0,10.0,1.25,166.0,529.0,3.19,164.0,20.5,-82
2017,1796.0,46.0,3.52,215.0,539.0,2.51,36.0,2.77,359
2018,2155.0,187.0,2.89,304.0,489.0,1.61,77.0,1.2,306
2019,2378.0,165.0,3.3,361.0,542.0,1.5,53.0,1.06,-11
2020,2384.0,166.0,3.41,360.0,629.0,1.75,78.0,1.63,0
