Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,4212.0,-1088.0,-3.38,-595.0,-2520.0,-0.0,-103.0,-0.32,0
2010,3654.0,-677.0,-2.08,-488.0,-1996.0,-0.0,-153.0,-0.47,37
2011,3589.0,-276.0,-0.83,-482.0,-2237.0,-0.0,-379.0,-1.15,59
2012,4143.0,76.0,0.22,234.0,-1310.0,-0.0,131.0,0.39,127
2013,3797.0,98.0,0.32,364.0,-1121.0,-0.0,218.0,0.7,28
2014,3575.0,8.0,0.03,234.0,-1785.0,-0.0,615.0,1.95,-91
2015,4515.0,875.0,2.67,1145.0,-2419.0,-0.0,972.0,2.99,10823
2016,4396.0,1156.0,3.5,1074.0,-2684.0,-0.0,1372.0,4.16,32
2017,4845.0,967.0,3.08,1382.0,-3542.0,-0.0,1455.0,4.63,-16
2018,5150.0,1043.0,3.34,1585.0,-4339.0,-0.0,1585.0,5.08,7
2019,4950.0,1019.0,3.31,1224.0,-4451.0,-0.0,1428.0,4.67,-2
2020,6981.0,2830.0,9.58,1461.0,-4607.0,-0.0,1763.0,6.0,177
