Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,23.0,2.0,0.14,1.0,0.0,0.0,0.0,0.0,0
2011,52.0,6.0,0.42,5.0,-22.0,-0.0,-5.0,-0.36,198
2012,63.0,8.0,0.56,6.0,-35.0,-0.0,7.0,0.5,33
2013,62.0,8.0,0.56,7.0,-36.0,-0.0,4.0,0.29,0
2014,64.0,5.0,0.35,5.0,-31.0,-0.0,14.0,1.0,-37
2015,55.0,6.0,0.42,6.0,-43.0,-0.0,11.0,0.79,19
2016,57.0,3.0,0.21,2.0,-38.0,-0.0,4.0,0.29,-50
2017,60.0,5.0,0.34,3.0,-46.0,-0.0,8.0,0.53,66
2018,63.0,9.0,0.58,7.0,-31.0,-0.0,-4.0,-0.27,79
2019,64.0,13.0,0.85,8.0,-38.0,-0.0,-1.0,-0.07,44
