Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0
2011,4.0,-4.0,0.0,-4.0,-3.0,-0.0,-8.0,-0.03,-101
2012,4.0,-4.0,-0.36,-4.0,-5.0,-0.0,-8.0,-0.73,0
2013,4.0,-20.0,-1.33,-18.0,-26.0,-0.0,-18.0,-1.2,-401
2014,4.0,-33.0,-1.27,-30.0,-60.0,-0.0,-31.0,-1.19,-65
2015,4.0,-48.0,-1.34,-73.0,-116.0,-0.0,-45.0,-1.25,-45
2016,8.0,-63.0,-1.26,-60.0,12.0,0.0,-76.0,-1.52,-31
2017,149.0,12.0,0.17,33.0,37.0,1.12,-105.0,-1.5,119
2018,19.0,-210.0,-1.97,-137.0,85.0,0.0,-119.0,-1.12,-1848
2019,38.0,-361.0,-2.56,-279.0,214.0,0.0,-181.0,-1.29,-71
