Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,145.0,48.0,1.65,37.0,0.0,0.0,35.0,1.21,0
2010,267.0,92.0,3.16,144.0,-143.0,-0.0,111.0,3.83,91
2011,258.0,86.0,3.08,133.0,-364.0,-0.0,117.0,4.18,-6
2012,232.0,80.0,2.96,118.0,-388.0,-0.0,113.0,4.19,-6
2013,205.0,66.0,2.54,101.0,-390.0,-0.0,80.0,3.08,-17
2014,187.0,60.0,2.32,91.0,-271.0,-0.0,76.0,2.92,-9
2015,180.0,56.0,2.24,91.0,-380.0,-0.0,64.0,2.56,-6
2016,176.0,57.0,2.28,98.0,-403.0,-0.0,72.0,2.88,1
2017,187.0,49.0,1.89,111.0,-517.0,-0.0,75.0,2.88,-14
2018,196.0,70.0,2.68,113.0,-369.0,-0.0,93.0,3.58,42
2019,203.0,78.0,2.88,123.0,-343.0,-0.0,76.0,2.81,11
