Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,69.0,4.0,0.3,7.0,0.0,0.0,8.0,0.62,0
2011,201.0,145.0,18.12,25.0,-15.0,-0.0,21.0,2.63,3515
2012,280.0,36.0,5.13,77.0,-63.0,-0.0,36.0,5.14,-75
2013,392.0,75.0,9.37,136.0,-271.0,-0.0,23.0,2.88,108
2014,457.0,94.0,11.74,229.0,-203.0,-0.0,-62.0,-7.75,25
2015,393.0,30.0,4.28,271.0,-97.0,-0.0,-212.0,-30.29,-68
2016,10.0,46.0,6.56,158.0,-82.0,-0.0,17.0,2.43,53
2017,3.0,39.0,4.32,222.0,-234.0,-0.0,-185.0,-20.56,-15
2018,33.0,74.0,9.23,378.0,277.0,0.73,-65.0,-8.13,89
2019,1604.0,103.0,12.86,2256.0,1691.0,0.75,-44.0,-5.5,39
