Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,835.0,68.0,3.23,205.0,0.0,0.0,76.0,3.62,0
2010,1407.0,244.0,11.6,421.0,195.0,0.46,1362.0,64.86,258
2011,1033.0,41.0,1.93,229.0,512.0,2.24,651.0,31.0,-83
2012,1306.0,60.0,4.0,271.0,410.0,1.51,512.0,34.13,46
2013,1245.0,37.0,4.62,356.0,328.0,0.92,249.0,31.13,-38
2014,1318.0,122.0,4.67,318.0,379.0,1.19,82.0,3.15,229
2015,520.0,-58.0,-58.0,105.0,401.0,3.82,9.0,9.0,-147
2016,522.0,-194.0,-194.0,-12.0,462.0,0.0,-70.0,-70.0,-234
2017,649.0,81.0,5.39,142.0,297.0,2.09,155.0,10.33,141
2018,833.0,82.0,6.82,199.0,180.0,0.9,14.0,1.17,1
2019,798.0,34.0,1.7,130.0,229.0,1.76,110.0,5.5,-58
2020,781.0,22.0,1.1,105.0,215.0,2.05,100.0,5.26,-35
