Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,676.0,21.0,0.8,36.0,0.0,0.0,7.0,0.27,0
2011,1476.0,49.0,0.87,111.0,247.0,2.23,18.0,0.32,133
2012,1561.0,53.0,2.12,121.0,292.0,2.41,50.0,2.0,8
2013,1652.0,55.0,2.1,135.0,311.0,2.3,24.0,0.92,3
2014,1793.0,56.0,2.13,146.0,314.0,2.15,79.0,3.04,1
2015,1773.0,58.0,1.84,140.0,474.0,3.39,80.0,2.58,3
2016,1807.0,57.0,2.17,151.0,419.0,2.77,78.0,3.0,-1
2017,1804.0,48.0,1.77,161.0,409.0,2.54,55.0,2.04,-15
2018,1874.0,53.0,1.94,139.0,320.0,2.3,134.0,4.96,10
2019,760.0,208.0,7.42,86.0,-233.0,-0.0,-27.0,-0.96,292
