Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4246.0,401.0,5.48,833.0,2695.0,3.24,544.0,7.45,0
2011,4644.0,259.0,4.38,757.0,3093.0,4.09,323.0,5.47,-35
2012,4566.0,407.0,6.15,848.0,3029.0,3.57,539.0,8.17,57
2013,2447.0,405.0,6.12,475.0,2351.0,4.95,662.0,10.03,0
2014,2611.0,354.0,5.7,401.0,1158.0,2.89,496.0,8.0,-12
2015,2420.0,-274.0,4.41,-164.0,1003.0,0.0,68.0,-1.1,-177
2016,2361.0,177.0,3.2,383.0,1106.0,2.89,119.0,2.16,164
2017,2297.0,4.0,4.0,110.0,1042.0,9.47,262.0,262.0,-97
2018,2233.0,102.0,1.9,328.0,1030.0,3.14,207.0,3.91,2443
2019,2140.0,-373.0,-6.91,-235.0,887.0,0.0,138.0,2.56,-465
2020,2137.0,-350.0,-6.5,-214.0,864.0,0.0,231.0,4.28,6
