Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1852.0,100.0,2.23,246.0,328.0,1.33,122.0,2.71,0
2011,2015.0,124.0,2.69,274.0,391.0,1.43,120.0,2.61,23
2012,1822.0,112.0,2.44,273.0,767.0,2.81,72.0,1.57,-9
2013,2116.0,136.0,2.95,357.0,784.0,2.2,167.0,3.63,21
2014,2241.0,112.0,2.33,400.0,504.0,1.26,267.0,5.56,-17
2015,2204.0,142.0,3.09,410.0,664.0,1.62,129.0,2.8,26
2016,2107.0,184.0,4.19,403.0,412.0,1.02,380.0,8.64,29
2017,2268.0,212.0,4.82,439.0,339.0,0.77,344.0,7.82,15
2018,4822.0,273.0,6.19,490.0,487.0,0.99,311.0,7.07,28
2019,4973.0,306.0,7.09,529.0,369.0,0.7,369.0,8.58,12
