Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,310.0,-2.0,-0.03,73.0,0.0,0.0,-39.0,-0.64,0
2010,735.0,97.0,1.52,376.0,1115.0,2.97,-93.0,-1.45,4974
2011,862.0,-178.0,-2.77,470.0,1138.0,2.42,-1.0,-0.02,-283
2012,705.0,-545.0,-7.17,33.0,1079.0,32.7,-56.0,-0.74,-206
2013,630.0,-280.0,-2.23,318.0,861.0,2.71,-88.0,-0.7,48
2014,679.0,-230.0,-1.58,459.0,839.0,1.83,-91.0,-0.62,17
2015,494.0,-113.0,-0.77,380.0,848.0,2.23,56.0,0.38,50
2016,525.0,-179.0,-1.18,394.0,962.0,2.44,37.0,0.25,-58
2017,572.0,49.0,0.2,440.0,1033.0,2.35,71.0,0.3,127
2018,579.0,157.0,0.59,529.0,725.0,1.37,85.0,0.33,220
2019,586.0,161.0,0.59,529.0,625.0,1.18,115.0,0.43,2
