Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,471.0,42.0,1.31,63.0,0.0,0.0,-28.0,-0.88,0
2011,676.0,8.0,0.31,33.0,-166.0,-0.0,32.0,1.23,-80
2012,665.0,-104.0,-4.53,14.0,-26.0,-0.0,11.0,0.48,-1398
2013,631.0,-53.0,-2.41,-14.0,20.0,0.0,-29.0,-1.32,49
2014,809.0,21.0,0.51,58.0,143.0,2.47,-86.0,-2.1,139
2015,745.0,24.0,0.56,57.0,107.0,1.88,47.0,1.09,14
2016,704.0,2.0,0.13,43.0,127.0,2.95,4.0,0.25,-91
2017,611.0,-81.0,-3.86,-39.0,95.0,0.0,-3.0,-0.14,-4129
2018,566.0,-42.0,-1.82,-10.0,113.0,0.0,-10.0,-0.43,48
2019,577.0,-38.0,-0.34,10.0,105.0,10.5,16.0,0.1,9
