Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,95990.0,1150.0,3.22,1499.0,2416.0,1.61,1004.0,2.81,0
2010,98500.0,641.0,1.78,1572.0,-626.0,-0.0,1874.0,5.22,-44
2011,102642.0,957.0,2.74,1847.0,573.0,0.31,1109.0,3.18,49
2012,107552.0,1069.0,3.11,2118.0,620.0,0.29,916.0,2.66,11
2013,101093.0,334.0,0.97,1408.0,1953.0,1.39,1532.0,4.49,-68
2014,91084.0,1166.0,3.42,2390.0,1107.0,0.46,2275.0,6.67,249
2015,102531.0,1215.0,3.66,2619.0,876.0,0.33,2240.0,6.75,4
2016,121546.0,1431.0,4.37,3095.0,3183.0,1.03,2506.0,7.66,17
2017,129976.0,1294.0,4.09,2842.0,3516.0,1.24,797.0,2.51,-9
2018,136809.0,259.0,0.82,1135.0,7250.0,6.39,2384.0,7.57,-79
2019,145534.0,1365.0,0.98,3045.0,5500.0,1.81,2394.0,1.75,427
2020,149657.0,-4211.0,-15.64,-3217.0,6275.0,0.0,1669.0,5.68,-408
