Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,27426.0,-2202.0,-0.76,4458.0,17891.0,4.01,1386.0,0.48,0
2009,32260.0,-2436.0,-0.82,6175.0,17137.0,2.78,3288.0,1.13,-10
2010,32563.0,-3465.0,-1.14,5699.0,14718.0,2.58,2880.0,0.96,-42
2011,33679.0,-2890.0,-0.95,4951.0,14677.0,2.96,561.0,0.19,16
2012,35345.0,-4326.0,-1.42,4917.0,16136.0,3.28,-1262.0,-0.42,-49
2013,16891.0,-1860.0,0.37,1877.0,-6364.0,-0.0,-3901.0,0.8,57
2014,34532.0,-3345.0,0.37,3178.0,29466.0,9.27,-3239.0,0.38,-79
2015,32180.0,-1995.0,0.37,7100.0,31317.0,4.41,-10939.0,2.14,40
2016,33347.0,-1206.0,0.37,9572.0,32600.0,3.41,-9997.0,3.23,39
2017,32406.0,7389.0,1.8,11090.0,31928.0,2.88,-191.0,-0.05,712
2018,33600.0,-1943.0,1.86,9864.0,32874.0,3.33,-1384.0,1.33,-126
2019,79796.0,-2692.0,1.98,8469.0,34146.0,4.03,-1457.0,-0.35,-38
