Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,631.0,151.0,1.16,331.0,0.0,0.0,-210.0,-1.63,0
2009,1310.0,154.0,1.18,560.0,1954.0,3.49,-251.0,-1.95,1
2010,1372.0,227.0,1.56,752.0,2002.0,2.66,-461.0,-3.2,47
2011,1321.0,477.0,3.18,1132.0,1915.0,1.69,260.0,1.74,110
2012,1375.0,195.0,1.21,903.0,2343.0,2.59,-574.0,-3.61,-59
2013,1860.0,436.0,2.56,1338.0,1656.0,1.24,162.0,0.96,123
2014,2468.0,386.0,3.4,1538.0,1881.0,1.22,-855.0,-7.57,-11
2015,2337.0,321.0,2.2,1390.0,1491.0,1.07,-1217.0,-8.39,-16
2016,-250.0,-130.0,1.11,165.0,1900.0,11.52,-388.0,3.32,-140
2017,389.0,1856.0,8.05,1466.0,5970.0,4.07,-289.0,-1.26,1527
2018,4529.0,-2006.0,7.9,-1023.0,5493.0,0.0,-139.0,0.55,-208
2019,10390.0,-1222.0,-4.79,197.0,5288.0,26.84,249.0,0.98,39
