Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,135.0,6.0,0.42,9.0,0.0,0.0,5.0,0.36,0
2011,306.0,-3.0,-0.22,17.0,-55.0,-0.0,-29.0,-2.07,-149
2012,520.0,-5.0,-0.35,17.0,-24.0,-0.0,-24.0,-1.71,-67
2013,607.0,6.0,0.43,35.0,-36.0,-0.0,19.0,1.36,220
2014,505.0,13.0,0.93,49.0,-36.0,-0.0,6.0,0.43,116
2015,305.0,-24.0,-1.72,-13.0,-34.0,-0.0,6.0,0.43,-284
2016,284.0,4.0,0.29,25.0,-51.0,-0.0,15.0,1.07,116
2017,168.0,-43.0,-3.06,-56.0,-8.0,-0.0,-40.0,-2.86,-1172
2018,220.0,-18.0,-1.19,-9.0,-78.0,-0.0,61.0,4.07,58
2019,301.0,-48.0,-3.19,-39.0,-68.0,-0.0,-7.0,-0.47,-166
