Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1574.0,78.0,0.14,118.0,0.0,0.0,332.0,0.61,0
2010,7219.0,398.0,0.71,757.0,-167.0,-0.0,400.0,0.74,410
2011,7893.0,477.0,0.86,837.0,-289.0,-0.0,398.0,0.73,19
2012,8229.0,503.0,0.91,842.0,-509.0,-0.0,390.0,0.73,5
2013,8750.0,528.0,0.96,914.0,-184.0,-0.0,539.0,1.0,4
2014,9313.0,604.0,1.09,1046.0,-84.0,-0.0,599.0,1.11,14
2015,9262.0,685.0,1.24,1175.0,88.0,0.07,867.0,1.6,13
2016,9521.0,889.0,1.62,1415.0,-165.0,-0.0,789.0,1.46,29
2017,9166.0,845.0,1.54,1381.0,-194.0,-0.0,817.0,1.52,-4
2018,9544.0,1011.0,1.84,1308.0,165.0,0.13,862.0,1.59,19
2019,9495.0,977.0,1.77,1352.0,-436.0,-0.0,667.0,1.22,-3
2020,9519.0,978.0,1.77,1346.0,-422.0,-0.0,620.0,1.14,0
