Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,347.0,-12.0,-0.43,11.0,0.0,0.0,21.0,0.75,0
2011,933.0,-76.0,-1.77,49.0,376.0,7.67,-18.0,-0.42,-533
2012,971.0,-77.0,-1.67,26.0,370.0,14.23,60.0,1.3,-1
2013,1060.0,-142.0,-3.02,-49.0,563.0,0.0,45.0,0.96,-84
2014,1221.0,-16.0,-0.32,118.0,720.0,6.1,103.0,2.1,88
2015,1325.0,-25.0,-0.51,93.0,668.0,7.18,148.0,3.02,-56
2016,1385.0,-41.0,-0.8,6.0,910.0,151.67,-29.0,-0.57,-64
2017,1511.0,256.0,4.66,196.0,837.0,4.27,93.0,1.69,724
2018,1473.0,-111.0,-1.94,37.0,925.0,25.0,1.0,0.02,-143
2019,1475.0,-82.0,-1.37,71.0,893.0,12.58,3.0,0.05,26
