Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2361.0,328.0,3.61,497.0,330.0,0.66,256.0,2.81,0
2011,2867.0,417.0,4.65,612.0,294.0,0.48,297.0,3.3,27
2012,2517.0,328.0,3.69,498.0,221.0,0.44,208.0,2.34,-21
2013,2392.0,438.0,5.28,675.0,601.0,0.89,278.0,3.35,33
2014,2443.0,160.0,2.05,357.0,445.0,1.25,382.0,4.9,-63
2015,2825.0,358.0,3.22,651.0,3603.0,5.53,133.0,1.2,122
2016,2676.0,680.0,6.07,805.0,99.0,0.12,539.0,4.81,89
2017,3070.0,98.0,0.89,758.0,700.0,0.92,-13.0,-0.12,-85
2018,3372.0,737.0,6.74,1046.0,1149.0,1.1,-153.0,-1.4,645
2019,3588.0,602.0,5.67,832.0,2436.0,2.93,-122.0,-1.15,-18
