Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,160.0,20.0,0.13,21.0,0.0,0.0,31.0,0.2,0
2011,432.0,60.0,0.37,107.0,-389.0,-0.0,128.0,0.79,199
2012,532.0,65.0,0.39,122.0,-412.0,-0.0,162.0,0.98,8
2013,613.0,43.0,0.26,97.0,-490.0,-0.0,133.0,0.79,-33
2014,768.0,24.0,0.15,85.0,-719.0,-0.0,164.0,0.97,-44
2015,1007.0,8.0,0.06,49.0,-891.0,-0.0,246.0,1.4,-66
2016,1273.0,32.0,0.17,88.0,-1085.0,-0.0,280.0,1.59,299
2017,1493.0,31.0,0.18,167.0,-1251.0,-0.0,459.0,2.58,-3
2018,1800.0,330.0,1.88,369.0,-1649.0,-0.0,586.0,3.37,964
2019,2154.0,324.0,1.84,498.0,-2065.0,-0.0,716.0,4.09,-1
