Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,7.0,-2.0,-0.06,-1.0,0.0,0.0,-2.0,-0.06,0
2011,3.0,-4.0,-2.0,4.0,0.0,0.0,-2.0,-1.0,-101
2012,4.0,-10.0,-5.0,-4.0,1.0,0.0,-3.0,-1.5,-150
2013,21.0,-17.0,-1.0,17.0,34.0,2.0,-5.0,-0.29,-70
2014,41.0,-1.0,-0.03,14.0,154.0,11.0,-3.0,-0.1,94
2015,86.0,2.0,0.04,39.0,506.0,12.97,-12.0,-0.29,302
2016,154.0,6.0,0.06,72.0,627.0,8.71,36.0,0.44,198
2017,166.0,-181.0,-2.88,-246.0,618.0,0.0,22.0,0.35,-3111
2018,168.0,-6.0,-0.08,62.0,609.0,9.82,27.0,0.42,96
2019,124.0,-164.0,-2.54,16.0,442.0,27.63,3.0,0.05,-2637
