Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,214.0,53.0,1.2,76.0,-59.0,-0.0,54.0,1.23,0
2011,297.0,75.0,1.71,108.0,-139.0,-0.0,72.0,1.64,41
2012,371.0,100.0,2.27,137.0,-192.0,-0.0,123.0,2.8,33
2013,471.0,116.0,2.64,164.0,-201.0,-0.0,30.0,0.68,15
2014,554.0,72.0,1.63,143.0,-88.0,-0.0,164.0,3.73,-37
2015,650.0,103.0,2.33,190.0,-73.0,-0.0,183.0,4.16,43
2016,842.0,134.0,3.04,213.0,-175.0,-0.0,122.0,2.77,30
2017,1395.0,13.0,0.29,85.0,-229.0,-0.0,214.0,4.86,-90
2018,1438.0,-35.0,-0.78,7.0,-167.0,-0.0,137.0,3.11,-369
2019,2295.0,-172.0,-3.59,6.0,-2164.0,-0.0,314.0,6.54,-391
