Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,2574.0,-6.0,0.0,89.0,0.0,0.0,1078.0,0.74,0
2009,9772.0,391.0,0.25,1002.0,-116.0,-0.0,986.0,0.66,6627
2010,10706.0,946.0,0.6,1810.0,-900.0,-0.0,1265.0,0.83,141
2011,11698.0,1246.0,0.8,2103.0,-1501.0,-0.0,1198.0,0.78,31
2012,13274.0,1384.0,0.88,2365.0,-1487.0,-0.0,895.0,0.58,11
2013,14865.0,7.0,0.0,77.0,-1934.0,-0.0,1757.0,1.15,-99
2014,16445.0,2065.0,1.33,3560.0,205.0,0.06,-551.0,-0.36,29357
2015,19161.0,2757.0,1.81,4674.0,736.0,0.16,2446.0,1.62,33
2016,21315.0,2817.0,1.87,4887.0,1322.0,0.27,3259.0,2.19,2
2017,22385.0,2883.0,1.96,4902.0,1242.0,0.25,2731.0,1.87,2
2018,24717.0,4517.0,3.23,6762.0,502.0,0.07,9961.0,7.15,56
2019,26507.0,3593.0,2.9,5851.0,8411.0,1.44,3241.0,2.63,-20
2020,26662.0,3384.0,2.78,5750.0,11390.0,1.98,1034.0,0.88,-5
