Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2029.0,262.0,3.97,424.0,-391.0,-0.0,163.0,2.47,0
2011,2564.0,306.0,4.86,504.0,-273.0,-0.0,142.0,2.25,16
2012,2856.0,352.0,5.87,561.0,-100.0,-0.0,329.0,5.48,15
2013,3258.0,386.0,6.77,650.0,187.0,0.29,303.0,5.32,9
2014,3507.0,385.0,7.41,668.0,349.0,0.52,283.0,5.44,0
2015,3227.0,228.0,4.75,418.0,519.0,1.24,277.0,5.77,-40
2016,3040.0,84.0,1.76,234.0,338.0,1.44,190.0,3.96,-63
2017,2785.0,-472.0,-9.84,-330.0,214.0,0.0,154.0,3.21,-661
2018,2539.0,-2.0,-0.04,132.0,-8.0,-0.0,234.0,4.78,99
2019,2216.0,-47.0,-0.94,56.0,4.0,0.07,-33.0,-0.66,-2261
