Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1650.0,98.0,2.18,377.0,960.0,2.55,135.0,3.0,0
2011,1711.0,83.0,1.84,331.0,1033.0,3.12,105.0,2.33,-15
2012,2029.0,84.0,1.87,332.0,1022.0,3.08,72.0,1.6,1
2013,2153.0,119.0,2.59,390.0,988.0,2.53,154.0,3.35,41
2014,2956.0,152.0,2.72,536.0,1477.0,2.76,151.0,2.7,27
2015,3538.0,287.0,4.35,751.0,1400.0,1.86,263.0,3.98,88
2016,3816.0,424.0,6.73,973.0,1636.0,1.68,302.0,4.79,47
2017,3963.0,712.0,11.49,1005.0,1580.0,1.57,248.0,4.0,67
2018,4243.0,469.0,7.42,1055.0,3076.0,2.92,330.0,5.24,-34
2019,4737.0,610.0,9.82,1247.0,2752.0,2.21,572.0,9.23,30
