Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,1823.0,158.0,0.97,174.0,0.0,0.0,0.0,0.0,0
2009,5082.0,498.0,3.34,613.0,2244.0,3.66,240.0,1.61,215
2010,5918.0,377.0,2.36,810.0,2400.0,2.96,-35.0,-0.22,-24
2011,6763.0,427.0,3.61,1033.0,2271.0,2.2,91.0,0.77,13
2012,6418.0,372.0,3.78,889.0,2086.0,2.35,313.0,3.19,-12
2013,6510.0,1101.0,6.91,1723.0,2039.0,1.18,398.0,2.5,195
2014,6802.0,620.0,8.72,1402.0,1911.0,1.36,284.0,4.0,-43
2015,5674.0,285.0,8.13,808.0,1984.0,2.46,346.0,9.89,-54
2016,5389.0,906.0,6.19,1289.0,2340.0,1.82,659.0,4.51,217
2017,6140.0,849.0,6.09,1260.0,3033.0,2.41,537.0,3.86,-6
2018,7155.0,1213.0,8.9,1794.0,3061.0,1.71,1234.0,9.07,42
2019,6297.0,858.0,6.9,1249.0,3402.0,2.72,1085.0,8.75,-29
2020,6070.0,740.0,6.02,1142.0,3497.0,3.06,997.0,8.38,-13
