Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,18414.0,1305.0,4.76,2166.0,-12775.0,-0.0,438.0,1.6,0
2010,21128.0,1283.0,4.71,2094.0,-14562.0,-0.0,1443.0,5.31,-1
2011,21865.0,1261.0,4.67,2221.0,-16494.0,-0.0,1069.0,3.96,-1
2012,29119.0,1624.0,5.72,3037.0,1596.0,0.53,1942.0,6.84,28
2013,32380.0,1478.0,5.29,2773.0,2219.0,0.8,192.0,0.69,-8
2014,34914.0,2094.0,7.96,3892.0,3396.0,0.87,1685.0,6.41,41
2015,37876.0,2077.0,8.11,3912.0,3052.0,0.78,2423.0,9.46,0
2016,39668.0,1843.0,7.23,3589.0,1571.0,0.44,3565.0,13.98,-11
2017,41616.0,2232.0,8.93,4172.0,2227.0,0.53,3615.0,14.46,21
2018,44845.0,2766.0,11.43,4690.0,1009.0,0.22,3742.0,15.46,23
2019,98575.0,5120.0,13.5,66512.0,53253.0,0.8,12909.0,34.06,85
