Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,11.0,-7.0,-1.75,-6.0,0.0,0.0,0.0,0.0,0
2011,21.0,-13.0,-0.33,-12.0,63.0,0.0,-2.0,-0.05,-85
2012,18.0,2.0,0.66,2.0,49.0,24.5,-8.0,-2.67,115
2013,17.0,-5.0,-1.67,-5.0,29.0,0.0,-12.0,-4.0,-348
2014,16.0,17.0,5.66,2.0,126.0,63.0,14.0,4.67,440
2015,20.0,4.0,1.32,4.0,140.0,35.0,-1.0,-0.33,-76
2016,22.0,2.0,0.66,3.0,157.0,52.33,0.0,0.0,-50
2017,25.0,4.0,1.32,7.0,138.0,19.71,2.0,0.67,99
2018,28.0,4.0,1.32,5.0,123.0,24.6,3.0,1.0,0
2019,33.0,0.0,0.0,0.0,128.0,0.0,-15.0,-5.0,-100
