Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,975.0,-6.0,-0.5,56.0,0.0,0.0,-11.0,-0.92,0
2011,2051.0,-17.0,0.45,143.0,436.0,3.05,3.0,-0.08,-183
2012,1924.0,24.0,1.13,136.0,372.0,2.74,-2.0,-0.1,241
2013,1965.0,-17.0,1.7,113.0,359.0,3.18,87.0,-8.7,-170
2014,1836.0,25.0,3.12,158.0,328.0,2.08,27.0,3.38,247
2015,1794.0,194.0,9.22,156.0,317.0,2.03,-4.0,-0.19,675
2016,1319.0,39.0,2.99,87.0,323.0,3.71,86.0,6.62,-79
2017,1381.0,47.0,3.35,142.0,254.0,1.79,87.0,6.21,20
2018,1571.0,48.0,3.99,150.0,230.0,1.53,103.0,8.58,2
2019,1331.0,9.0,0.75,112.0,114.0,1.02,329.0,109.67,-81
