Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,62.0,-15.0,3.0,-12.0,-10.0,-0.0,-11.0,2.2,0
2012,86.0,-12.0,1.7,-9.0,-29.0,-0.0,-8.0,1.14,21
2013,107.0,-9.0,1.8,-1.0,-36.0,-0.0,2.0,-0.4,27
2014,124.0,-14.0,1.74,-6.0,-21.0,-0.0,-2.0,0.25,-62
2015,132.0,-5.0,2.5,1.0,-26.0,-0.0,6.0,-3.0,69
2016,148.0,-8.0,2.0,-1.0,-35.0,-0.0,5.0,-1.25,-75
2017,154.0,-18.0,1.8,-10.0,-25.0,-0.0,-10.0,1.0,-143
2018,163.0,-12.0,1.69,-6.0,-29.0,-0.0,-3.0,0.43,35
2019,182.0,-19.0,-0.49,-12.0,-22.0,-0.0,-3.0,-0.08,-63
2020,187.0,-22.0,-0.56,-14.0,-22.0,-0.0,-3.0,-0.08,-16
