Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,35.0,-43.0,-0.15,-20.0,0.0,0.0,-3.0,-0.01,0
2011,71.0,-54.0,-0.18,3.0,714.0,238.0,-8.0,-0.03,-25
2012,74.0,-110.0,-0.29,-11.0,739.0,0.0,3.0,0.01,-103
2013,80.0,-589.0,-0.96,-312.0,652.0,0.0,-10.0,-0.02,-435
2014,88.0,-462.0,-0.49,-282.0,622.0,0.0,0.0,0.0,21
2015,89.0,73.0,0.07,198.0,573.0,2.89,-2.0,0.0,115
2016,95.0,-131.0,-0.12,-18.0,565.0,0.0,1.0,0.0,-279
2017,111.0,-88.0,-0.08,37.0,472.0,12.76,10.0,0.01,32
2018,127.0,-7.0,-0.01,136.0,448.0,3.29,-1.0,0.0,92
2019,407.0,15.0,0.0,188.0,457.0,2.43,0.0,0.0,314
