Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,231.0,2.0,0.14,30.0,0.0,0.0,10.0,0.77,0
2011,519.0,-9.0,-9.0,34.0,116.0,3.41,1.0,1.0,-547
2012,510.0,-16.0,-16.0,19.0,136.0,7.16,9.0,9.0,-77
2013,-1.0,-9.0,-9.0,30.0,127.0,4.23,36.0,36.0,43
2014,601.0,7.0,0.77,57.0,116.0,2.04,9.0,1.0,177
2015,505.0,8.0,0.99,58.0,81.0,1.4,31.0,3.88,14
2016,427.0,-6.0,-6.0,19.0,115.0,6.05,-13.0,-13.0,-174
2017,445.0,9.0,2.25,24.0,77.0,3.21,33.0,8.25,250
2018,533.0,11.0,1.55,47.0,105.0,2.23,35.0,5.0,22
2019,520.0,-3.0,-0.38,36.0,88.0,2.44,17.0,2.13,-127
