Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2038.0,26.0,0.61,80.0,0.0,0.0,-17.0,-0.4,0
2011,4538.0,20.0,0.42,182.0,-612.0,-0.0,121.0,2.63,-23
2012,5913.0,9.0,0.19,116.0,-875.0,-0.0,270.0,5.87,-55
2013,6587.0,51.0,1.07,247.0,-1040.0,-0.0,93.0,1.98,466
2014,9666.0,60.0,1.23,350.0,-1868.0,-0.0,942.0,19.63,17
2015,14178.0,143.0,2.54,544.0,-2719.0,-0.0,993.0,17.73,138
2016,17782.0,52.0,0.92,519.0,-3130.0,-0.0,497.0,8.88,-63
2017,19883.0,-512.0,-9.13,-284.0,-3739.0,-0.0,718.0,12.82,-1084
2018,18890.0,707.0,10.54,1263.0,-3246.0,-0.0,-344.0,-5.13,238
2019,16829.0,737.0,11.5,1153.0,-3143.0,-0.0,370.0,5.78,4
2020,17259.0,717.0,11.37,1136.0,-2753.0,-0.0,242.0,4.03,-2
