Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1411.0,16.0,0.94,11.0,153.0,13.91,55.0,3.24,0
2010,3390.0,64.0,3.56,135.0,512.0,3.79,-265.0,-14.72,282
2011,4574.0,96.0,3.55,171.0,321.0,1.88,247.0,9.15,49
2012,5270.0,74.0,2.75,173.0,328.0,1.9,261.0,9.67,-22
2013,5602.0,94.0,3.48,155.0,117.0,0.75,292.0,10.81,26
2014,4538.0,121.0,4.32,169.0,262.0,1.55,-66.0,-2.36,28
2015,4197.0,-12.0,-0.43,54.0,417.0,7.72,84.0,3.0,-109
2016,3923.0,14.0,0.5,115.0,411.0,3.57,32.0,1.14,236
2017,3685.0,42.0,1.49,69.0,460.0,6.67,73.0,2.61,186
2018,3043.0,42.0,1.51,142.0,700.0,4.93,-130.0,-4.64,0
2019,8168.0,15.0,0.47,204.0,1171.0,5.74,213.0,6.66,-62
