Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,2874.0,561.0,1.01,956.0,0.0,0.0,-258.0,-0.46,0
2009,7705.0,2093.0,2.65,3880.0,1538.0,0.4,1196.0,1.52,273
2010,9540.0,2302.0,4.55,5221.0,0.0,0.0,1821.0,3.61,9
2011,10358.0,302.0,4.43,3090.0,2459.0,0.8,-183.0,-2.69,-86
2012,9964.0,2111.0,3.6,4395.0,4651.0,1.06,-797.0,-1.36,598
2013,8414.0,-2795.0,3.33,-1941.0,5107.0,0.0,-294.0,0.35,-232
2014,6819.0,329.0,1.0,2239.0,4170.0,1.86,1059.0,3.29,111
2015,6085.0,304.0,0.95,1694.0,3481.0,2.05,1037.0,3.28,-7
2016,13360.0,-943.0,0.59,1266.0,1803.0,1.42,1662.0,-1.04,-410
2017,14758.0,-109.0,0.84,2574.0,723.0,0.28,1263.0,-9.64,88
2018,14506.0,380.0,1.28,2160.0,599.0,0.28,819.0,2.79,448
2019,11997.0,2884.0,3.91,3564.0,3658.0,1.03,1861.0,2.53,658
