Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1320.0,82.0,0.71,144.0,0.0,0.0,2.0,0.02,0
2011,2950.0,69.0,0.88,91.0,-478.0,-0.0,118.0,1.53,-15
2012,3289.0,216.0,1.89,323.0,-466.0,-0.0,95.0,0.84,212
2013,1546.0,330.0,3.07,307.0,-351.0,-0.0,69.0,0.64,52
2014,1449.0,21.0,2.99,111.0,173.0,1.56,0.0,0.0,-93
2015,1413.0,131.0,3.12,263.0,136.0,0.52,267.0,6.36,523
2016,1548.0,182.0,1.75,299.0,385.0,1.29,179.0,1.74,38
2017,1687.0,147.0,1.95,350.0,303.0,0.87,123.0,1.64,-19
2018,1797.0,226.0,2.26,333.0,735.0,2.21,52.0,0.53,53
2019,1894.0,243.0,2.54,363.0,732.0,2.02,98.0,1.03,7
