Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,8476.0,278.0,2.53,605.0,-178.0,-0.0,490.0,4.45,0
2011,8210.0,538.0,5.61,704.0,-194.0,-0.0,823.0,8.57,93
2012,8446.0,482.0,5.74,751.0,63.0,0.08,625.0,7.44,-10
2013,8972.0,486.0,6.39,787.0,-79.0,-0.0,976.0,12.84,0
2014,10321.0,469.0,6.51,742.0,-147.0,-0.0,312.0,4.33,-3
2015,10269.0,140.0,2.07,201.0,-124.0,-0.0,117.0,1.72,-70
2016,7449.0,564.0,9.25,846.0,35.0,0.04,24.0,0.39,300
2017,6364.0,518.0,9.59,444.0,72.0,0.16,495.0,9.17,-8
2018,7956.0,252.0,4.25,331.0,752.0,2.27,577.0,9.78,-51
2019,9944.0,385.0,6.2,665.0,139.0,0.21,1307.0,21.08,52
